	location	address	adname	cityname	id	importance	name	pname	tel	type	typecode	经	纬	keywords
566	113.362114,23.133183	天府路301号叠翠台D栋1层	天河区	广州市	B00140C5HA	[]	必胜宅急送(天河公园店)	广东省	020-85617313;020-85617373;4008123123	餐饮服务;快餐厅;必胜客	050303	113.362114	23.133183	西餐厅
567	114.198131,22.285459	香港岛北角英皇道147-151号ShamaServicedApartment地下2号铺	东区	香港特别行政区	B073C0565U	[]	賽百味(油街)	香港特别行政区	00852-28060666	餐饮服务;快餐厅;快餐厅	050300	114.198131	22.285459	西餐厅
568	112.466678,23.053771	端州五路2号广百时代广场首层	端州区	肇庆市	B02F60296G	[]	必胜客(时代广场店)	广东省	0758-2298718	餐饮服务;快餐厅;必胜客	050303	112.466678	23.053771	西餐厅
569	120.713026,31.320656	旺墩路268号圆融时代广场N5区域13幢一层(华池街口)	吴中区	苏州市	B02000JFGV	[]	必胜客(湖东时代店)	江苏省	0512-66966118;0512-66966128	餐饮服务;快餐厅;必胜客	050303	120.713026	31.320656	西餐厅
570	104.109704,30.670835	建设路1号金域蓝湾1层	成华区	成都市	B001C80D22	[]	必胜客(建设店)	四川省	028-84313392	餐饮服务;快餐厅;必胜客	050303	104.109704	30.670835	西餐厅
571	120.274407,31.904455	澄江街道无锡近郊青果路6号(近国际购物中心)	江阴市	无锡市	B01FE0I8GS	[]	必胜客(江阴华联店)	江苏省	0510-86875661;4006057772	餐饮服务;快餐厅;必胜客	050303	120.274407	31.904455	西餐厅
572	117.178924,39.122056	南京路302号家乐福海光寺店1层	南开区	天津市	B00160DG33	[]	必胜客(海光寺店)	天津市	022-27228220	餐饮服务;快餐厅;必胜客	050303	117.178924	39.122056	西餐厅
573	116.395167,39.899684	前门西大街正阳市场1号楼2层	西城区	北京市	B0FFG75CZ6	[]	必胜客(前门店)	北京市	010-63135317;010-10105777	餐饮服务;快餐厅;必胜客	050303	116.395167	39.899684	西餐厅
574	113.321232,23.099334	新市头路108号1层	海珠区	广州市	B00141IACS	[]	尊宝比萨(广州塔店)	广东省	020-89660391;020-89660160	餐饮服务;快餐厅;快餐厅	050300	113.321232	23.099334	西餐厅
575	113.673722,22.811286	虎门镇太沙路64号德兴花园步行街A栋1-2层	东莞市	东莞市	B03017UIUJ	[]	必胜客(虎门步行街店)	广东省	0769-81618131	餐饮服务;快餐厅;必胜客	050303	113.673722	22.811286	西餐厅
576	118.084105,24.454559	中山路名汇广场(霞溪路)	思明区	厦门市	B025003Z3B	[]	必胜客(名汇店)	福建省	0592-2103158	餐饮服务;快餐厅;必胜客	050303	118.084105	24.454559	西餐厅
577	104.077832,30.658250	总府路18号百丽斯汀城市酒楼2层	锦江区	成都市	B001C7WFKI	[]	必胜客(蜀都店)	四川省	028-65184589	餐饮服务;快餐厅;必胜客	050303	104.077832	30.658250	西餐厅
578	116.356888,39.890243	广义街10号祥龙商务大厦1-2层	西城区	北京市	B000A80K23	[]	必胜客(白广路店)	北京市	010-83130205	餐饮服务;快餐厅;必胜客	050303	116.356888	39.890243	西餐厅
579	120.372947,36.092418	山东路128号家乐福新兴店1层	市北区	青岛市	B021409S5I	[]	必胜客(新兴店)	山东省	0532-85085658;4008123123;0532-85085085	餐饮服务;快餐厅;必胜客	050303	120.372947	36.092418	西餐厅
580	126.617101,45.778794	中央大街222号百盛购物中心B1层	道里区	哈尔滨市	B01C30IV7I	[]	必胜客(江畔店)	黑龙江省	0451-85981026	餐饮服务;快餐厅;必胜客	050303	126.617101	45.778794	西餐厅
581	120.268268,31.562406	河埒口梁溪路35号万达广场F1层	滨湖区	无锡市	B01FE0K6Q3	[]	必胜客(无锡万达店)	江苏省	0510-85863223;4008123123;18934576195	餐饮服务;快餐厅;必胜客	050303	120.268268	31.562406	西餐厅
582	115.696045,37.735313	新华路与红旗大街交叉口东北角大陆世家华府1号楼2楼	桃城区	衡水市	B013E0MAC2	[]	比格比萨(衡水店)	河北省	0318-2217888	餐饮服务;快餐厅;快餐厅	050300	115.696045	37.735313	西餐厅
583	104.094143,30.677877	府青路二段2号财富又一城购物中心F1层	成华区	成都市	B001C8MH0O	[]	必胜客(府青店)	四川省	028-61283039;028-61283022	餐饮服务;快餐厅;必胜客	050303	104.094143	30.677877	西餐厅
584	123.444089,41.817631	北站一路39号家乐福北站店1层	沈河区	沈阳市	B00180CW4K	[]	必胜客(北站店)	辽宁省	024-22515855	餐饮服务;快餐厅;必胜客	050303	123.444089	41.817631	西餐厅
585	116.370506,39.977182	花园东路甲32号仰源大厦B座1层	海淀区	北京市	B000A845GV	[]	必胜客(牡丹园店)	北京市	010-82036251;4008123123	餐饮服务;快餐厅;必胜客	050303	116.370506	39.977182	西餐厅
586	116.445207,39.941504	东直门外大街27号	朝阳区	北京市	B000A843L3	[]	必胜客(东直门店)	北京市	010-64652976;4008123123	餐饮服务;快餐厅;必胜客	050303	116.445207	39.941504	西餐厅
587	117.189912,39.140048	东马路138号(水阁大街口)新世界百货1层	南开区	天津市	B0FFH0KNSV	[]	必胜客(东马路店)	天津市	022-87340066;4008123123	餐饮服务;快餐厅;必胜客	050303	117.189912	39.140048	西餐厅
588	108.903748,34.206825	高新太白南路与电子三路十字向南200米路东金石柏朗大厦1层39号	雁塔区	西安市	B0FFG0YRU6	[]	必胜宅急送(太白餐厅店)	陕西省	029-87546956;4009208809	餐饮服务;快餐厅;必胜客	050303	108.903748	34.206825	西餐厅
589	113.745792,23.015362	鸿福路92号中环财富广场103A-05、206-213	东莞市	东莞市	B03017ULD2	[]	必胜客(鸿福店)	广东省	0769-22808890;0769-22808891	餐饮服务;快餐厅;必胜客	050303	113.745792	23.015362	西餐厅
590	120.274058,30.155942	城厢街道拱秀路爱尚城195号	萧山区	杭州市	B023B14TI1	[]	爱尚咖啡	浙江省	0571-82682666	餐饮服务;咖啡厅;咖啡厅	050500	120.274058	30.155942	西餐厅
591	120.164200,30.264203	延安路466-3号	下城区	杭州市	B023B08WPS	[]	必胜客(杭州凤起店)	浙江省	[]	餐饮服务;快餐厅;必胜客	050303	120.164200	30.264203	西餐厅
592	114.209717,30.560280	汉阳大道577号王家湾21世纪广场1层	汉阳区	武汉市	B001B0J07C	[]	必胜客(王家湾店)	湖北省	027-84882943;15727073163	餐饮服务;快餐厅;必胜客	050303	114.209717	30.560280	西餐厅
593	118.788711,32.022306	状元镜9号	秦淮区	南京市	B00190BSRF	[]	必胜客(状元楼店)	江苏省	025-52645937	餐饮服务;快餐厅;必胜客	050303	118.788711	32.022306	西餐厅
594	114.166723,22.321537	港灣豪庭廣場B1层	油尖旺区	香港特别行政区	B073C0RG4B	[]	必勝客(福利街)	香港特别行政区	[]	餐饮服务;快餐厅;必胜客	050303	114.166723	22.321537	西餐厅
595	113.775755,23.032411	东城中路君豪商业中心1-2层	东莞市	东莞市	B03017ULA9	[]	必胜客(君豪店)	广东省	0769-23134820	餐饮服务;快餐厅;必胜客	050303	113.775755	23.032411	西餐厅
596	120.669082,28.019326	江滨西路355号丹璐广场二环商业街A区1-2层	鹿城区	温州市	B0241050AF	[]	必胜客(欧洲城店)	浙江省	0577-88863212;0577-88863213;0577-81988085	餐饮服务;快餐厅;必胜客	050303	120.669082	28.019326	西餐厅
597	120.216028,30.251037	富春路701号万象城B1层B148号	江干区	杭州市	B023B13YTM	[]	必胜客万象城餐厅(装修中)	浙江省	0571-89705518	餐饮服务;快餐厅;必胜客	050303	120.216028	30.251037	西餐厅
598	117.010785,36.645227	经十路124号体育中心内鲁能泰山广场1楼(历山路口)	市中区	济南市	B021306URT	[]	必胜客(省体店)	山东省	0531-82903377;4008123123	餐饮服务;快餐厅;必胜客	050303	117.010785	36.645227	西餐厅
599	114.543750,38.023885	建华南大街136号万达广场万达百货1层1019	裕华区	石家庄市	B01370T6VK	[]	必胜客(尖岭万达店)	河北省	0311-67796388;0311-85058888;4008123123	餐饮服务;快餐厅;必胜客	050303	114.543750	38.023885	西餐厅
600	104.021956,30.645167	逸都东路2号同辉国际购物广场C栋1-2层	武侯区	成都市	B001C7XD85	[]	必胜客(逸都店)	四川省	[]	餐饮服务;快餐厅;必胜客	050303	104.021956	30.645167	西餐厅
601	106.533192,29.573481	观音桥步行街6号新世界百货2层	江北区	重庆市	B00170L0IV	[]	必胜客(观音桥店)	重庆市	023-67868232	餐饮服务;快餐厅;必胜客	050303	106.533192	29.573481	西餐厅
602	106.712096,26.584782	中华中路1号国贸广场总店2层	云岩区	贵阳市	B035302E56	[]	必胜客(中华北路店)	贵州省	0851-86813468;0851-86813633	餐饮服务;快餐厅;必胜客	050303	106.712096	26.584782	西餐厅
603	117.388695,38.988901	咸水沽镇津沽路东北侧惠安花园15号楼06号	津南区	天津市	B00160EZE1	[]	必胜客(津沽店)	天津市	022-28510539	餐饮服务;快餐厅;必胜客	050303	117.388695	38.988901	西餐厅
604	116.355038,39.924203	阜成门外大街1号四川大厦D区1-2层	西城区	北京市	B000A809VB	[]	必胜客(阜成门店)	北京市	010-68324795;010-68324792	餐饮服务;快餐厅;必胜客	050303	116.355038	39.924203	西餐厅
605	120.094362,30.280822	文二西路551号西城广场1F层	西湖区	杭州市	B023B09JF8	[]	必胜客(杭州西城店)	浙江省	0571-88489094;0571-88489092	餐饮服务;快餐厅;必胜客	050303	120.094362	30.280822	西餐厅
606	126.646914,45.759279	果戈里大街332号1-2层	南岗区	哈尔滨市	B01C30JTP1	[]	必胜客(奋斗路店)	黑龙江省	0451-53634935;0451-53634931;18698633429	餐饮服务;快餐厅;必胜客	050303	126.646914	45.759279	西餐厅
607	123.426217,41.785861	十三纬路46-1号嘉隆大厦1层	和平区	沈阳市	B00180IPTJ	[]	必胜客(嘉隆店)	辽宁省	024-23262212	餐饮服务;快餐厅;必胜客	050303	123.426217	41.785861	西餐厅
608	113.188225,23.108149	黄岐广佛一路98号嘉洲广场1-2层	南海区	佛山市	B02F506TLD	[]	必胜客	广东省	0757-85964838;0757-85964828	餐饮服务;快餐厅;必胜客	050303	113.188225	23.108149	西餐厅
609	118.786835,32.090465	龙蟠路9号兴隆大厦1层	玄武区	南京市	B00190A8BL	[]	必胜客(龙蟠路店)	江苏省	025-85632570;025-85610262	餐饮服务;快餐厅;必胜客	050303	118.786835	32.090465	西餐厅
610	116.407393,39.951839	安定门外大街189号宝景大厦1层	东城区	北京市	B000A8ZI5M	[]	必胜宅急送(安外大街店)	北京市	010-64400521;4008123123	餐饮服务;快餐厅;必胜客	050303	116.407393	39.951839	西餐厅
611	116.425798,39.866022	蒲方路芳古园一区28号楼通润会馆1层(近芳群路)	丰台区	北京市	B000A844AM	[]	必胜客(方庄店)	北京市	010-87683529	餐饮服务;快餐厅;必胜客	050303	116.425798	39.866022	西餐厅
612	113.754127,22.994873	宏伟路1号彩怡百货1层	东莞市	东莞市	B03018ISNJ	[]	天母蓝鸟(彩怡店)	广东省	0769-22223818	餐饮服务;糕饼店;糕饼店	050800	113.754127	22.994873	西餐厅
613	114.041002,22.565721	梅林路梅林一村家乐福超市1层	福田区	深圳市	B02F306J93	[]	必胜客(梅林店)	广东省	0755-83538335;0755-83538099	餐饮服务;快餐厅;必胜客	050303	114.041002	22.565721	西餐厅
614	119.913686,28.447384	中山街529号(哦啦)	莲都区	丽水市	B0242154L3	[]	必胜客(中山店)	浙江省	0578-2220776;0578-2220779	餐饮服务;快餐厅;必胜客	050303	119.913686	28.447384	西餐厅
615	116.973424,36.660554	经二路628-1号(新华书店1层)	槐荫区	济南市	B02130UA19	[]	必胜客(经二路店)	山东省	0531-87954766;0531-87954788;4008123123	餐饮服务;快餐厅;必胜客	050303	116.973424	36.660554	西餐厅
616	119.448461,32.204661	中山东路288号镇江八佰伴F1层	京口区	镇江市	B01FF02A97	[]	必胜客(八佰伴店)	江苏省	0511-88975616	餐饮服务;快餐厅;必胜客	050303	119.448461	32.204661	西餐厅
617	112.558990,37.858997	迎泽大街228号1-2层	迎泽区	太原市	B015F14FNH	[]	必胜客(迎泽店)	山西省	0351-4074782	餐饮服务;快餐厅;必胜客	050303	112.558990	37.858997	西餐厅
618	120.267283,30.161564	市心南路128号	萧山区	杭州市	B023B0BTRZ	[]	必胜客(萧山市心店)	浙江省	0571-82666891	餐饮服务;快餐厅;必胜客	050303	120.267283	30.161564	西餐厅
619	117.308162,31.875892	胜利路88号元一时代广场	瑶海区	合肥市	B02270JCR4	[]	必胜客(元一店)	安徽省	0551-64237319;0551-64237279	餐饮服务;快餐厅;必胜客	050303	117.308162	31.875892	西餐厅
620	104.057847,30.611924	新光路7号附30号	武侯区	成都市	B001C7YB5H	[]	良木缘咖啡(桐梓林店)	四川省	028-85178978	餐饮服务;咖啡厅;咖啡厅	050500	104.057847	30.611924	西餐厅
621	104.050200,30.662225	通惠门路3号	青羊区	成都市	B001C7WEYD	[]	必胜客(锦都店)	四川省	028-65184584;028-86643761	餐饮服务;快餐厅;必胜客	050303	104.050200	30.662225	西餐厅
622	116.491124,39.979936	酒仙桥中路甲10号星城国际大厦c座1层	朝阳区	北京市	B000A80GFQ	[]	必胜宅急送(星城国际店)	北京市	010-64360030;4008123123	餐饮服务;快餐厅;必胜客	050303	116.491124	39.979936	西餐厅
623	104.028117,30.684119	蜀汉路89号附213-221花好月圆1-1-2	金牛区	成都市	B001C7Y58V	[]	必胜客(蜀汉店)	四川省	028-65073470	餐饮服务;快餐厅;必胜客	050303	104.028117	30.684119	西餐厅
624	117.172537,39.135295	三马路6号劝业场1-2层	南开区	天津市	B00160F14C	[]	必胜客(三马路店)	天津市	022-27332436	餐饮服务;快餐厅;必胜客	050303	117.172537	39.135295	西餐厅
625	104.095852,30.620729	锦华路一段68号万达购物广场1层134-136	锦江区	成都市	B001C94WF6	[]	必胜客(锦华餐厅)	四川省	028-84191571;028-84191572	餐饮服务;快餐厅;必胜客	050303	104.095852	30.620729	西餐厅
626	104.094456,30.678009	府青路二段2号财富又一城购物中心4层	成华区	成都市	B001C8NNS9	[]	良木缘(府青店)	四川省	028-61296139	餐饮服务;咖啡厅;咖啡厅	050500	104.094456	30.678009	西餐厅
627	114.290805,30.578632	中山大道818号新佳丽时尚广场F2层2-001	江汉区	武汉市	B001B0J6ZE	[]	必胜客(新佳丽店)	湖北省	027-82702752	餐饮服务;快餐厅;必胜客	050303	114.290805	30.578632	西餐厅
628	117.219720,39.139189	华捷道与新开路交叉口北50米	河东区	天津市	B00160EFUI	[]	必胜客(新开路店)	天津市	022-24415372	餐饮服务;快餐厅;必胜客	050303	117.219720	39.139189	西餐厅
629	117.656852,39.031295	津塘公路1168号秀谷商业广场易买得塘沽店1层	滨海新区	天津市	B00160E00Q	[]	必胜客(津塘店)	天津市	022-66314508	餐饮服务;快餐厅;必胜客	050303	117.656852	39.031295	西餐厅
630	120.347466,30.316388	文泽路99号福雷德广场1F层101	江干区	杭州市	B023B0BOWP	[]	必胜客(福雷德店)	浙江省	0571-88250372;0571-88250371	餐饮服务;快餐厅;必胜客	050303	120.347466	30.316388	西餐厅
631	113.682640,34.754207	紫荆山路57号新世界百货郑州店1-2层	管城回族区	郑州市	B017316EDO	[]	必胜客(紫荆山店)	河南省	[]	餐饮服务;快餐厅;必胜客	050303	113.682640	34.754207	西餐厅
632	112.568262,37.869299	柳巷北路68号潮流汇购物城F1层	迎泽区	太原市	B015F14LJD	[]	必胜客(铜锣湾店)	山西省	[]	餐饮服务;快餐厅;必胜客	050303	112.568262	37.869299	西餐厅
633	106.530971,29.577862	建新北路16号茂业天地3F层	江北区	重庆市	B00170AU7Y	[]	必胜客(新茂业店)	重庆市	023-67853091;023-67853013	餐饮服务;快餐厅;必胜客	050303	106.530971	29.577862	西餐厅
634	120.562029,32.390021	中山路418号文峰大世界(中山路店)2层	如皋市	南通市	B02010858V	[]	必胜客(如皋文峰店)	江苏省	0513-87222372	餐饮服务;快餐厅;必胜客	050303	120.562029	32.390021	西餐厅
635	116.518095,39.923990	朝阳北路101号(青年路口)朝阳大悦城F8层8F07	朝阳区	北京市	B000A88IGC	[]	胡椒厨房(朝阳大悦城)	北京市	010-85528889;4000707360	餐饮服务;中餐厅;中餐厅	050100	116.518095	39.923990	西餐厅
636	116.478556,39.932061	朝阳公园南路8号院-14-2	朝阳区	北京市	B000A85N8G	[]	达美乐比萨(甜水园店)	北京市	010-65390058;4001597597	餐饮服务;快餐厅;快餐厅	050300	116.478556	39.932061	西餐厅
637	113.114048,23.012531	季华五路33号顺联国际购物中心1、2层	禅城区	佛山市	B02F506SCU	[]	必胜客(季华店)	广东省	0757-82363111	餐饮服务;快餐厅;必胜客	050303	113.114048	23.012531	西餐厅
638	112.975483,28.190374	坡子街216号悦方ID MallB1层	天心区	长沙市	B02DB0UDW3	[]	必胜客(悦方ID Mall)	湖南省	0731-85911797;0731-85911787	餐饮服务;快餐厅;必胜客	050303	112.975483	28.190374	西餐厅
639	118.631555,24.732469	延年南街85-91号	石狮市	泉州市	B025301YTN	[]	必胜客(九二店)	福建省	0595-83012228	餐饮服务;快餐厅;必胜客	050303	118.631555	24.732469	西餐厅
640	120.718444,31.297186	西华林街88号邻瑞广场1F层F101/102	吴中区	苏州市	B02001DAHT	[]	星巴克咖啡(邻瑞广场)	江苏省	0512-62602830	餐饮服务;咖啡厅;星巴克咖啡	050501	120.718444	31.297186	西餐厅
641	113.667544,34.756946	东太康路28号大上海城F1层C1-01/02	金水区	郑州市	B0FFHEJBOE	[]	必胜客	河南省	0371-66280027;4008123123;0371-66280017	餐饮服务;快餐厅;必胜客	050303	113.667544	34.756946	西餐厅
642	108.890255,34.234749	唐延路3号卜蜂莲花超市1楼	雁塔区	西安市	B0FFG3Z91F	[]	必胜宅急送(高新店)	陕西省	029-89381285;4008123123	餐饮服务;快餐厅;必胜客	050303	108.890255	34.234749	西餐厅
643	109.523070,18.223295	海韵路1-1号东海夏日百货1层	吉阳区	三亚市	B03830MOQY	[]	必胜客(大东海店)	海南省	0898-88216656;0898-88216686	餐饮服务;快餐厅;必胜客	050303	109.523070	18.223295	西餐厅
